User_ID,Region,Age_Group,Daily_Screen_Time,Subscription_Count,Monthly_Digital_Spend,Digital_Fatigue_Score,Sleep_Quality,Sentiment_Index,User_Review_Note,Lifestyle_Class
5722,Asia-Pacific,Gen Z (18-24),11.3,2,29.34,6,Poor,-0.13,"I have too many apps, but I don't know which ones to cut.",Balanced
5723,LATAM,Gen X (41-56),4.42,4,34.99,5,Good,0.09,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5724,North America,Gen Z (18-24),9.16,2,20.01,5,Good,0.05,"I have too many apps, but I don't know which ones to cut. (Cloud Storage mainly)",Balanced
5725,North America,Boomer (57+),3.9,1,65.09089849110019,2,Good,0.63,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Minimalist
5726,Asia-Pacific,Gen Z (18-24),10.37,4,41.76,6,Poor,-0.15,Screen time depends on work demands. Weekends are usually better.,Balanced
5727,North America,Millennial (25-40),8.24,6,113.59,8,Good,-0.51,Uninstalled half my apps but the habit is hard to break. Still checking constantly.,Balanced
5728,North America,Gen X (41-56),4.32,5,97.94,4,Excellent,0.48,I've set healthy boundaries with screen time and feel much better now.,Balanced
5729,North America,Millennial (25-40),8.31,4,97.18,6,Good,-0.55,Everyone's addicted but nobody talks about how bad it really is for our brains.,Balanced
5730,Africa,Gen Z (18-24),14.989663222717102,2,0.18,5,Poor,0.46,I've set healthy boundaries with screen time and feel much better now.,Balanced
5731,LATAM,Gen X (41-56),4.51,4,17.37,5,Fair,0.36,Using apps for meditation and fitness really improved my overall wellness.,Balanced
5732,Europe,Gen X (41-56),4.3,3,55.39,5,Good,0.02,"I have too many apps, but I don't know which ones to cut. (Fitness App mainly)",Balanced
5733,Asia-Pacific,Boomer (57+),2.96,1,21.12,3,Excellent,0.71,Using apps for meditation and fitness really improved my overall wellness. (Fitness App mainly),Minimalist
5734,Asia-Pacific,Millennial (25-40),8.29,5,43.49,5,Good,-0.01,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5735,Asia-Pacific,Millennial (25-40),7.99,5,43.5,6,Good,-0.26,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5736,Asia-Pacific,Millennial (25-40),8.28,5,59.69,6,Fair,-0.51,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect.",Balanced
5737,Asia-Pacific,Millennial (25-40),8.61,4,62.14,7,Good,-0.18,"Digital wellness is important, but finding the right balance is challenging. (Netflix mainly)",Balanced
5738,Europe,Gen X (41-56),4.43,5,73.73,4,Good,0.66,I've set healthy boundaries with screen time and feel much better now.,Balanced
5739,North America,Millennial (25-40),6.55,8,144.87,8,Fair,-0.62,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep.,Balanced
5740,Asia-Pacific,Millennial (25-40),7.77,5,37.26,7,Good,-0.61,Everyone's addicted but nobody talks about how bad it really is for our brains. (TikTok mainly),Balanced
5741,Africa,Millennial (25-40),5.26,9,52.01,7,Poor,-0.17,"I have too many apps, but I don't know which ones to cut.",Balanced
5742,Asia-Pacific,Gen X (41-56),6.03,5,55.11,7,Excellent,-0.12,"Trying to be more mindful, but it's difficult in today's world. (TikTok mainly)",Balanced
5743,LATAM,Boomer (57+),1.52,3,41.68,2,Excellent,0.88,I've set healthy boundaries with screen time and feel much better now. (Netflix mainly),Balanced
5744,Middle East,Gen X (41-56),4.87,4,43.93,4,Good,0.28,"Some subscriptions are useful, others are just taking up space and money. (Gaming Pass mainly)",Balanced
5745,North America,Millennial (25-40),8.56,5,96.86,7,Good,-0.17,"I use digital tools for work and entertainment, but I try to maintain balance. (Cloud Storage mainly)",Balanced
5746,Asia-Pacific,Gen X (41-56),5.4,4,37.28,6,Excellent,-0.03,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
5747,Asia-Pacific,Gen X (41-56),5.45,5,57.15,5,Good,0.04,"I have too many apps, but I don't know which ones to cut. (TikTok mainly)",Balanced
5748,Middle East,Gen Z (18-24),7.04,3,59.02,5,Good,-0.12,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5749,Middle East,Gen Z (18-24),7.22,3,56.18,5,Poor,0.08,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5750,Asia-Pacific,Gen Z (18-24),9.87,4,64.61,7,Fair,-0.34,Spent $200+ last month on subscriptions I barely use. Feeling guilty and exhausted. (Fitness App mainly),Balanced
5751,Europe,Millennial (25-40),8.3,4,69.98,6,Fair,-0.07,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
5752,LATAM,Gen X (41-56),4.22,5,42.9,5,Fair,-0.08,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5753,North America,Millennial (25-40),6.42,4,74.85,5,Good,0.22,"Some subscriptions are useful, others are just taking up space and money. (Instagram mainly)",Balanced
5754,LATAM,Millennial (25-40),6.38,4,40.66,4,Fair,0.11,"Some subscriptions are useful, others are just taking up space and money. (Spotify mainly)",Balanced
5755,Africa,Boomer (57+),2.79,1,9.89,3,Good,0.41,Found the right mix of subscriptions that actually add value to my life. (YouTube Premium mainly),Minimalist
5756,Asia-Pacific,Gen X (41-56),5.38,4,37.89,4,Good,0.19,"I have too many apps, but I don't know which ones to cut. (Cloud Storage mainly)",Balanced
5757,Asia-Pacific,Gen X (41-56),6.58,4,37.48,6,Fair,0.04,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5758,Asia-Pacific,Millennial (25-40),8.42,6,61.54,7,Fair,-0.51,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep. (YouTube Premium mainly),Balanced
5759,Asia-Pacific,Gen Z (18-24),9.36,2,33.2,6,Good,0.13,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5760,Europe,Gen Z (18-24),8.91,3,61.29,5,Good,0.01,"I use digital tools for work and entertainment, but I try to maintain balance. (Netflix mainly)",Balanced
5761,LATAM,Gen Z (18-24),8.26,4,67.83,6,Fair,-0.24,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
5762,Middle East,Millennial (25-40),4.52,5,68.01,4,Excellent,0.33,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5763,Middle East,Millennial (25-40),6.12,5,55.87,6,Fair,-0.13,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
5764,North America,Gen Z (18-24),8.37,3,49.21,5,Good,0.18,Screen time depends on work demands. Weekends are usually better. (Cloud Storage mainly),Balanced
5765,Africa,Gen Z (18-24),8.04,3,16.42,5,Good,0.07,"I have too many apps, but I don't know which ones to cut.",Balanced
5766,LATAM,Gen Z (18-24),8.8,2,33.06,5,Fair,-0.16,"I have too many apps, but I don't know which ones to cut.",Balanced
5767,Europe,Gen X (41-56),5.35,3,56.83,5,Excellent,0.46,My sleep improved once I started digital detox after 9 PM. Game changer! (Gaming Pass mainly),Balanced
5768,North America,Gen X (41-56),4.63,3,40.53,4,Good,0.12,"I use digital tools for work and entertainment, but I try to maintain balance. (Discord mainly)",Balanced
5769,Europe,Millennial (25-40),7.29,4,65.43,5,Good,-0.14,"I have too many apps, but I don't know which ones to cut. (YouTube Premium mainly)",Balanced
5770,Africa,Millennial (25-40),5.11,4,9.29,5,Excellent,-0.06,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
5771,Asia-Pacific,Millennial (25-40),6.98,4,50.92,5,Fair,0.25,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5772,Asia-Pacific,Gen Z (18-24),9.93,3,26.68,6,Fair,-0.11,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
5773,Europe,Millennial (25-40),7.71,4,59.89,6,Excellent,0.18,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5774,Asia-Pacific,Boomer (57+),3.04,1,0.0,2,Fair,0.77,Found the right mix of subscriptions that actually add value to my life. (Netflix mainly),Minimalist
5775,North America,Boomer (57+),4.04,2,43.57,3,Excellent,0.75,Technology enables my creativity and professional growth. Love the digital ecosystem. (Discord mainly),Balanced
5776,Europe,Gen X (41-56),5.56,6,111.09,6,Good,-0.06,Screen time depends on work demands. Weekends are usually better. (Instagram mainly),Balanced
5777,Asia-Pacific,Boomer (57+),3.53,1,4.32,3,Excellent,0.3,"Trying to be more mindful, but it's difficult in today's world.",Minimalist
5778,North America,Gen X (41-56),3.89,6,106.38,5,Good,0.33,"Digital wellness is important, but finding the right balance is challenging. (Instagram mainly)",Balanced
5779,LATAM,Gen Z (18-24),7.85,2,13.21,5,Fair,-0.14,Screen time depends on work demands. Weekends are usually better. (Spotify mainly),Balanced
5780,Europe,Boomer (57+),1.9,1,14.32,2,Fair,0.77,I've set healthy boundaries with screen time and feel much better now.,Minimalist
5781,Asia-Pacific,Gen Z (18-24),10.05,2,14.3,6,Good,0.06,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5782,Asia-Pacific,Gen X (41-56),4.85,3,22.75,4,Poor,0.58,My sleep improved once I started digital detox after 9 PM. Game changer!,Balanced
5783,Asia-Pacific,Millennial (25-40),7.5,4,58.69,4,Fair,0.43,Using apps for meditation and fitness really improved my overall wellness. (Netflix mainly),Balanced
5784,North America,Millennial (25-40),8.32,6,81.6,7,Fair,-0.22,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
5785,North America,Gen X (41-56),5.56,3,59.04,5,Excellent,0.04,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5786,Africa,Millennial (25-40),6.33,4,26.83,5,Fair,0.01,"Some subscriptions are useful, others are just taking up space and money. (Netflix mainly)",Balanced
5787,Europe,Millennial (25-40),5.87,5,99.04,6,Fair,-0.29,"Digital wellness is important, but finding the right balance is challenging.",Balanced
5788,LATAM,Millennial (25-40),6.22,4,33.64,5,Fair,0.2,"Digital wellness is important, but finding the right balance is challenging. (Instagram mainly)",Balanced
5789,Middle East,Millennial (25-40),6.62,6,72.79,6,Fair,-0.15,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5790,Europe,Boomer (57+),3.96,1,8.42,3,Poor,0.31,Screen time depends on work demands. Weekends are usually better. (Spotify mainly),Minimalist
5791,Europe,Gen X (41-56),3.71,3,53.06,3,Good,0.82,Found the right mix of subscriptions that actually add value to my life. (Spotify mainly),Balanced
5792,Asia-Pacific,Millennial (25-40),7.52,4,37.92,5,Fair,0.25,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5793,Middle East,Gen Z (18-24),8.48,2,14.21,4,Fair,0.32,"Trying to be more mindful, but it's difficult in today's world. (Email Premium mainly)",Balanced
5794,Africa,Gen X (41-56),3.67,3,10.63,4,Fair,-0.01,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5795,Asia-Pacific,Gen Z (18-24),9.47,4,35.53,6,Fair,0.19,"Digital wellness is important, but finding the right balance is challenging. (Netflix mainly)",Balanced
5796,LATAM,Gen Z (18-24),6.84,3,16.94,4,Good,0.54,Using apps for meditation and fitness really improved my overall wellness.,Balanced
5797,North America,Millennial (25-40),6.72,4,72.85,5,Good,0.24,Screen time depends on work demands. Weekends are usually better.,Balanced
5798,Middle East,Boomer (57+),0.9,1,10.8,1,Poor,0.8,My sleep improved once I started digital detox after 9 PM. Game changer!,Minimalist
5799,Middle East,Gen Z (18-24),7.7,3,43.75,5,Good,0.07,"Digital wellness is important, but finding the right balance is challenging. (Spotify mainly)",Balanced
5800,North America,Gen Z (18-24),10.49,4,73.47,6,Poor,-0.1,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5801,Europe,Millennial (25-40),6.14,4,53.97,6,Fair,0.06,"Digital wellness is important, but finding the right balance is challenging.",Balanced
5802,North America,Millennial (25-40),7.68,4,50.77,7,Good,-0.19,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5803,Europe,Millennial (25-40),7.83,4,55.44,6,Fair,0.02,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5804,LATAM,Millennial (25-40),6.17,8,79.64,6,Fair,-0.1,"I use digital tools for work and entertainment, but I try to maintain balance. (Cloud Storage mainly)",Balanced
5805,Europe,Millennial (25-40),5.86,5,89.91,6,Excellent,0.17,Screen time depends on work demands. Weekends are usually better. (Spotify mainly),Balanced
5806,North America,Gen Z (18-24),10.08,3,63.85,7,Poor,-0.48,Spent $200+ last month on subscriptions I barely use. Feeling guilty and exhausted.,Balanced
5807,Europe,Gen Z (18-24),9.31,2,41.38,5,Poor,0.21,"Some subscriptions are useful, others are just taking up space and money. (Discord mainly)",Balanced
5808,Middle East,Gen X (41-56),3.92,4,61.87,4,Excellent,0.55,Using apps for meditation and fitness really improved my overall wellness. (Gaming Pass mainly),Balanced
5809,Asia-Pacific,Boomer (57+),2.56,2,49.58553500611303,2,Excellent,1.0,My sleep improved once I started digital detox after 9 PM. Game changer!,Balanced
5810,Asia-Pacific,Millennial (25-40),7.87,6,85.53,6,Fair,-0.28,"Digital wellness is important, but finding the right balance is challenging.",Balanced
5811,North America,Gen Z (18-24),10.18,2,38.94,6,Poor,0.1,Screen time depends on work demands. Weekends are usually better. (Instagram mainly),Balanced
5812,Middle East,Gen Z (18-24),9.56,5,83.74,7,Poor,-0.39,Everyone's addicted but nobody talks about how bad it really is for our brains.,Balanced
5813,LATAM,Gen X (41-56),4.36,4,29.74,4,Excellent,0.35,My sleep improved once I started digital detox after 9 PM. Game changer!,Balanced
5814,Europe,Gen X (41-56),6.16,4,59.48,6,Fair,-0.14,"I have too many apps, but I don't know which ones to cut. (Netflix mainly)",Balanced
5815,North America,Millennial (25-40),7.76,4,70.08,6,Fair,-0.38,Uninstalled half my apps but the habit is hard to break. Still checking constantly. (TikTok mainly),Balanced
5816,North America,Gen X (41-56),5.1,4,71.63,6,Fair,-0.14,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5817,North America,Gen X (41-56),5.29,4,68.79,5,Good,0.38,My sleep improved once I started digital detox after 9 PM. Game changer!,Balanced
5818,Asia-Pacific,Boomer (57+),2.02,5,61.65,4,Good,-0.02,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5819,Africa,Gen Z (18-24),7.47,2,10.98,5,Fair,0.5,Using apps for meditation and fitness really improved my overall wellness.,Balanced
5820,Asia-Pacific,Gen Z (18-24),8.61,4,663.1239145240734,6,Good,-0.05,"Trying to be more mindful, but it's difficult in today's world.",Balanced
5821,LATAM,Gen Z (18-24),7.38,3,23.04,5,Fair,0.07,Screen time depends on work demands. Weekends are usually better.,Balanced
5822,Asia-Pacific,Boomer (57+),3.09,2,34.68,3,Excellent,0.64,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
5823,Asia-Pacific,Gen X (41-56),6.36,4,48.17,7,Good,-0.56,Spent $200+ last month on subscriptions I barely use. Feeling guilty and exhausted.,Balanced
5824,LATAM,Gen X (41-56),5.42,3,10.24,5,Excellent,0.08,Screen time depends on work demands. Weekends are usually better.,Balanced
5825,North America,Gen Z (18-24),9.59,2,51.11,4,Good,0.22,"I use digital tools for work and entertainment, but I try to maintain balance. (Email Premium mainly)",Balanced
5826,Europe,Millennial (25-40),7.27,5,86.84,7,Fair,-0.46,Everyone's addicted but nobody talks about how bad it really is for our brains.,Balanced
5827,Asia-Pacific,Millennial (25-40),8.59,5,62.64,7,Fair,-0.29,"Some subscriptions are useful, others are just taking up space and money.",Balanced
5828,North America,Millennial (25-40),6.41,6,117.29,6,Good,-0.33,"Trying to be more mindful, but it's difficult in today's world.",Balanced
